source	target	correlation
Enterobacteriaceae_noname	Bacteroides	-0.008323042217598694
Enterobacteriaceae_noname	Bacteroidales_noname	-0.010731921355843013
Enterobacteriaceae_noname	Barnesiella	-0.014025089068348064
Enterobacteriaceae_noname	Butyricimonas	-0.0032193453264797597
Enterobacteriaceae_noname	Coprobacter	-0.003671402378810535
Enterobacteriaceae_noname	Dysgonomonas	-0.003983720051061596
Enterobacteriaceae_noname	Odoribacter	-0.01576253601654042
Enterobacteriaceae_noname	Parabacteroides	-0.012647307376539485
Enterobacteriaceae_noname	Porphyromonas	-0.002046427698572755
Enterobacteriaceae_noname	Alloprevotella	-0.001825377893391655
Enterobacteriaceae_noname	Paraprevotella	-0.0032027309042787083
Enterobacteriaceae_noname	Prevotella	0.0004332272934651287
Enterobacteriaceae_noname	Alistipes	-0.0020545123707684395
Enterobacteriaceae_noname	Cellulophaga	-0.002946750744731464
Enterobacteriaceae_noname	Pedobacter	-0.0027805364371236113
Enterobacteriaceae_noname	Chlorobium	-0.0012628313003592913
Enterobacteriaceae_noname	Arthrospira	-0.0009413285863113641
Enterobacteriaceae_noname	Deinococcus	-0.004621241612874563
Enterobacteriaceae_noname	Bacillus	-0.0009445381800472459
Enterobacteriaceae_noname	Gemella	-0.0010683096335420308
Enterobacteriaceae_noname	Staphylococcus	-0.0013989481817313911
Enterobacteriaceae_noname	Abiotrophia	-0.001141550281914957
Enterobacteriaceae_noname	Aerococcus	-0.0012040053192378278
Enterobacteriaceae_noname	Facklamia	-0.0011339195869345035
Enterobacteriaceae_noname	Granulicatella	0.014341920625619444
Enterobacteriaceae_noname	Enterococcus	0.012202299047991201
Enterobacteriaceae_noname	Tetragenococcus	-0.0009413285863113623
Enterobacteriaceae_noname	Lactobacillus	-0.0025799768048339615
Enterobacteriaceae_noname	Pediococcus	-0.0013311459938419826
Enterobacteriaceae_noname	Leuconostoc	-0.001836381398985607
Enterobacteriaceae_noname	Weissella	-0.002792967170545347
Enterobacteriaceae_noname	Lactococcus	0.024103031863166403
Enterobacteriaceae_noname	Streptococcus	0.00427798750655752
Enterobacteriaceae_noname	Butyricicoccus	-0.004076179168935026
Enterobacteriaceae_noname	Clostridiaceae_noname	-0.006240620253546429
Enterobacteriaceae_noname	Clostridium	-0.012983141858222884
Enterobacteriaceae_noname	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0011772143367318308
Enterobacteriaceae_noname	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.0025812215082158044
Enterobacteriaceae_noname	Anaerococcus	-0.0020398778625861226
Enterobacteriaceae_noname	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.0012167294791629055
Enterobacteriaceae_noname	Finegoldia	-0.0018540369699745238
Enterobacteriaceae_noname	Parvimonas	-0.0023275141806339845
Enterobacteriaceae_noname	Peptoniphilus	-0.0023060268170346223
Enterobacteriaceae_noname	Clostridiales_noname	-0.0042746424199567945
Enterobacteriaceae_noname	Flavonifractor	-0.009280237229772094
Enterobacteriaceae_noname	Pseudoflavonifractor	-0.006875538569734407
Enterobacteriaceae_noname	Anaerofustis	-0.002573318123538422
Enterobacteriaceae_noname	Eubacterium	-0.024388980352641965
Enterobacteriaceae_noname	Anaerostipes	-0.009941375539024059
Enterobacteriaceae_noname	Blautia	-0.005856792445967768
Enterobacteriaceae_noname	Butyrivibrio	-0.004592824299273363
Enterobacteriaceae_noname	Cellulosilyticum	-0.0009750216572489747
Enterobacteriaceae_noname	Coprococcus	-0.0022706213528557017
Enterobacteriaceae_noname	Dorea	0.00745907735028599
Enterobacteriaceae_noname	Lachnospiraceae_noname	-0.016143182816407503
Enterobacteriaceae_noname	Marvinbryantia	-0.001738359247995523
Enterobacteriaceae_noname	Oribacterium	-0.0009413285863113614
Enterobacteriaceae_noname	Roseburia	-0.014361461433193815
Enterobacteriaceae_noname	Shuttleworthia	-0.0009413285863113631
Enterobacteriaceae_noname	Stomatobaculum	-0.0009413285863113648
Enterobacteriaceae_noname	Oscillibacter	-0.00983608465333161
Enterobacteriaceae_noname	Peptostreptococcaceae_noname	-0.0026959731111384586
Enterobacteriaceae_noname	Peptostreptococcus	-0.0022814743067718513
Enterobacteriaceae_noname	Anaerotruncus	-0.010010773003850133
Enterobacteriaceae_noname	Faecalibacterium	-0.020778786133703552
Enterobacteriaceae_noname	Ruminococcaceae_noname	-0.009445162056167676
Enterobacteriaceae_noname	Ruminococcus	-0.004526379375164093
Enterobacteriaceae_noname	Subdoligranulum	-0.015189867019137828
Enterobacteriaceae_noname	Catenibacterium	-0.004251922718121404
Enterobacteriaceae_noname	Coprobacillus	-0.005547415321196654
Enterobacteriaceae_noname	Erysipelotrichaceae_noname	-0.008053365511175787
Enterobacteriaceae_noname	Holdemania	-0.006014368510798154
Enterobacteriaceae_noname	Solobacterium	-0.0017084672811339872
Enterobacteriaceae_noname	Turicibacter	-0.0033113601794172096
Enterobacteriaceae_noname	Acidaminococcaceae_unclassified	0.0473316472739852
Enterobacteriaceae_noname	Acidaminococcus	0.029126445989779075
Enterobacteriaceae_noname	Phascolarctobacterium	-0.008001121560513396
Enterobacteriaceae_noname	Anaeroglobus	-0.0013418564689559672
Enterobacteriaceae_noname	Dialister	-0.01065695311124388
Enterobacteriaceae_noname	Megamonas	0.01090271037558234
Enterobacteriaceae_noname	Megasphaera	-0.0035196604821333076
Enterobacteriaceae_noname	Mitsuokella	-0.002682367355995311
Enterobacteriaceae_noname	Selenomonas	-0.0009413285863113644
Enterobacteriaceae_noname	Veillonella	-0.009249233109369108
Enterobacteriaceae_noname	Fusobacterium	-0.0027186464501730177
Enterobacteriaceae_noname	Leptotrichiaceae_unclassified	-0.0012971596408669526
Enterobacteriaceae_noname	Bartonella	-0.0009413285863113641
Enterobacteriaceae_noname	Hyphomicrobiaceae_unclassified	-0.000941328586311366
Enterobacteriaceae_noname	Paracoccus	-0.0009413285863113626
Enterobacteriaceae_noname	Bordetella	0.3449585096193202
Enterobacteriaceae_noname	Burkholderia	0.197424198336339
Enterobacteriaceae_noname	Lautropia	-0.0013157414014389015
Enterobacteriaceae_noname	Burkholderiales_noname	-0.0016703833042942123
Enterobacteriaceae_noname	Comamonas	-0.0017469159887478897
Enterobacteriaceae_noname	Oxalobacter	-0.002790003012580042
Enterobacteriaceae_noname	Parasutterella	0.009222330075406992
Enterobacteriaceae_noname	Sutterella	0.29739565512621086
Enterobacteriaceae_noname	Sutterellaceae_unclassified	-0.007029472513071622
Enterobacteriaceae_noname	Gallionellaceae_unclassified	-0.00222733321255756
Enterobacteriaceae_noname	Chromobacterium	-0.0009413285863113642
Enterobacteriaceae_noname	Eikenella	0.02142255141337157
Enterobacteriaceae_noname	Kingella	-0.0009413285863113646
Enterobacteriaceae_noname	Neisseria	-0.001834019044420923
Enterobacteriaceae_noname	Bilophila	-0.008479607997170182
Enterobacteriaceae_noname	Desulfovibrio	-0.003629502010182072
Enterobacteriaceae_noname	Campylobacter	-0.0014943989201858555
Enterobacteriaceae_noname	Aeromonas	-0.0009413285863113646
Enterobacteriaceae_noname	Citrobacter	-0.00332655555681299
Enterobacteriaceae_noname	Cronobacter	0.06971654207328384
Enterobacteriaceae_noname	Enterobacter	0.06828569164999085
Enterobacteriaceae_noname	Enterobacteriaceae_noname	1.0
Enterobacteriaceae_noname	Escherichia	0.055026933842142474
Enterobacteriaceae_noname	Hafnia	0.18408899043019095
Enterobacteriaceae_noname	Klebsiella	0.0028281351810579983
Enterobacteriaceae_noname	Morganella	-0.002577228185559621
Enterobacteriaceae_noname	Pantoea	0.02026378069624023
Enterobacteriaceae_noname	Proteus	0.06000783374863054
Enterobacteriaceae_noname	Providencia	0.011250123798409289
Enterobacteriaceae_noname	Rahnella	-0.0009413285863113651
Enterobacteriaceae_noname	Raoultella	-0.0009507692304998946
Enterobacteriaceae_noname	Serratia	-0.0009536865370683886
Enterobacteriaceae_noname	Shigella	-0.0013675689334809312
Enterobacteriaceae_noname	Yersinia	-0.0012236172658354318
Enterobacteriaceae_noname	Actinobacillus	-0.004231395839614229
Enterobacteriaceae_noname	Aggregatibacter	-0.001511974578359255
Enterobacteriaceae_noname	Haemophilus	-0.002420483318427919
Enterobacteriaceae_noname	Acinetobacter	-0.001133964451489151
Enterobacteriaceae_noname	Enhydrobacter	-0.0009413285863113636
Enterobacteriaceae_noname	Pseudomonas	-0.0018125986282897246
Enterobacteriaceae_noname	Sinobacteraceae_unclassified	-0.001991792166525423
Enterobacteriaceae_noname	Wohlfahrtiimonas	0.000959982914945735
Enterobacteriaceae_noname	Brachyspira	-0.0014140264410128969
Enterobacteriaceae_noname	Treponema	-0.000941328586311366
Enterobacteriaceae_noname	Fretibacterium	-0.0009413285863113648
Enterobacteriaceae_noname	Jonquetella	-0.0010606632253463077
Enterobacteriaceae_noname	Synergistes	-0.0031196355616798423
Enterobacteriaceae_noname	Ureaplasma	-0.0009413285863113652
Enterobacteriaceae_noname	Akkermansia	-0.008976701658514444
Enterobacteriaceae_noname	Debaryomycetaceae_unclassified	-0.0013262489441847893
Enterobacteriaceae_noname	Eremothecium	-0.0009413285863113573
Enterobacteriaceae_noname	Nakaseomyces	-0.001685571796569241
Enterobacteriaceae_noname	Naumovozyma	-0.001570675049546002
Enterobacteriaceae_noname	Saccharomyces	-0.0029152338547481994
Enterobacteriaceae_noname	Saccharomycetaceae_unclassified	-0.0016279874084651948
Enterobacteriaceae_noname	Enterocytozoon	-0.000941328586311367
Enterobacteriaceae_noname	Hpunalikevirus	-0.0010522405893206334
Enterobacteriaceae_noname	Mulikevirus	-0.0009413285863113686
Enterobacteriaceae_noname	Myoviridae_noname	-0.0009413285863113644
Enterobacteriaceae_noname	PhiCD119likevirus	-0.0010191162097713358
Enterobacteriaceae_noname	T4likevirus	-0.0014135028626949201
Enterobacteriaceae_noname	Epsilon15likevirus	-0.0010010545633711884
Enterobacteriaceae_noname	P22likevirus	-0.0009764410718859794
Enterobacteriaceae_noname	Podoviridae_noname	-0.0012824633908123425
Enterobacteriaceae_noname	C2likevirus	-0.003459631917911471
Enterobacteriaceae_noname	Lambdalikevirus	-0.00167771912541285
Enterobacteriaceae_noname	Siphoviridae_noname	-0.0030124679669676674
Enterobacteriaceae_noname	Tunalikevirus	-0.0016093014070364996
Enterobacteriaceae_noname	Roseolovirus	-0.0009503711690189761
Enterobacteriaceae_noname	Simplexvirus	-0.0009413285863113624
Enterobacteriaceae_noname	Mastadenovirus	-0.0016179658301422495
Enterobacteriaceae_noname	Anelloviridae_noname	-0.0013295781765316338
Enterobacteriaceae_noname	Gyrovirus	-0.0020850330639029407
Enterobacteriaceae_noname	Microvirus	-0.0009413285863113637
Enterobacteriaceae_noname	Alphacryptovirus	-0.0009413285863113639
Enterobacteriaceae_noname	Potyvirus	-0.0011074722047580204
Enterobacteriaceae_noname	Alpharetrovirus	-0.0013261407299470843
Enterobacteriaceae_noname	Betaretrovirus	-0.0009413285863113632
Enterobacteriaceae_noname	Gammaretrovirus	-0.002893484903116499
Enterobacteriaceae_noname	Retroviridae_noname	-0.0017181596371642857
Enterobacteriaceae_noname	Viruses_noname	-0.0017830910434353897
Escherichia	Methanobrevibacter	0.038896846003545524
Escherichia	Granulicella	-0.022937345370658613
Escherichia	Terriglobus	-0.0062818467676440766
Escherichia	Actinobaculum	0.0017813354925953293
Escherichia	Actinomyces	0.010077188012894664
Escherichia	Varibaculum	0.08967174674955193
Escherichia	Brevibacterium	0.013534473139623568
Escherichia	Corynebacterium	0.001238627304964996
Escherichia	Brachybacterium	-0.0062779388205614515
Escherichia	Leifsonia	-0.0062908860191569806
Escherichia	Kocuria	-0.00627793882056147
Escherichia	Micrococcus	-0.007172740101998456
Escherichia	Rothia	0.0227062408856181
Escherichia	Nocardioides	-0.006347466296483887
Escherichia	Propionibacteriaceae_unclassified	0.011898722276340125
Escherichia	Propionibacterium	0.009979919869740245
Escherichia	Alloscardovia	0.029422902760936315
Escherichia	Bifidobacterium	0.10190318919565083
Escherichia	Gardnerella	-0.007692789534988898
Escherichia	Scardovia	0.009629494339497464
Escherichia	Adlercreutzia	-0.015570808530302944
Escherichia	Atopobium	0.013082516184288073
Escherichia	Collinsella	-0.01784432715938741
Escherichia	Coriobacteriaceae_noname	-0.012525395142534682
Escherichia	Eggerthella	0.06517567108782152
Escherichia	Gordonibacter	-0.008235326785055092
Escherichia	Olsenella	-0.0028837215517561457
Escherichia	Slackia	-0.0035502023797149345
Escherichia	Bacteroidetes_noname	-0.00898446594219345
Escherichia	Bacteroides	-0.24531790081897478
Escherichia	Bacteroidales_noname	-0.032140915717123644
Escherichia	Barnesiella	-0.07915869008063177
Escherichia	Butyricimonas	-0.01947739076793392
Escherichia	Coprobacter	-0.022331154202027182
Escherichia	Dysgonomonas	0.026367733086598146
Escherichia	Odoribacter	-0.10685422745222081
Escherichia	Parabacteroides	-0.03251995722276764
Escherichia	Porphyromonas	0.038443716340831546
Escherichia	Alloprevotella	-0.005748852443670979
Escherichia	Paraprevotella	-0.0386777074360706
Escherichia	Prevotella	-0.05647031359888319
Escherichia	Alistipes	-0.15056570925045212
Escherichia	Cellulophaga	-0.009674117061389683
Escherichia	Pedobacter	-0.01734184987546838
Escherichia	Chlorobium	-0.008464881397117941
Escherichia	Arthrospira	-0.001928903449811467
Escherichia	Deinococcus	-0.021799405035752423
Escherichia	Bacillus	0.0051005207305890275
Escherichia	Gemella	-0.0055973767444346964
Escherichia	Staphylococcus	-0.009386210465080263
Escherichia	Abiotrophia	0.19843828084597298
Escherichia	Aerococcus	-0.006698583287228214
Escherichia	Facklamia	0.02099389524444142
Escherichia	Granulicatella	0.06487714390599653
Escherichia	Enterococcus	0.22695820394612257
Escherichia	Tetragenococcus	0.03142675020431273
Escherichia	Lactobacillus	0.09502335632627272
Escherichia	Pediococcus	0.0017941839756502062
Escherichia	Leuconostoc	0.0331095716979624
Escherichia	Weissella	0.041358286937784206
Escherichia	Lactococcus	-0.008588909236289433
Escherichia	Streptococcus	0.01834948128135703
Escherichia	Butyricicoccus	0.03898059824329389
Escherichia	Clostridiaceae_noname	-0.007454199047740724
Escherichia	Clostridium	0.10033262995111689
Escherichia	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.007938065872856953
Escherichia	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.06436632888053885
Escherichia	Anaerococcus	0.030172947644602717
Escherichia	Clostridiales_Family_XI_Incertae_Sedis_noname	0.00768007321550061
Escherichia	Finegoldia	0.010614890827156848
Escherichia	Parvimonas	0.0805880076621359
Escherichia	Peptoniphilus	0.06660400199772577
Escherichia	Clostridiales_noname	0.03936630291006112
Escherichia	Flavonifractor	0.04494130772526894
Escherichia	Pseudoflavonifractor	-0.037318091538985375
Escherichia	Anaerofustis	0.011898322629144085
Escherichia	Eubacterium	-0.1019011854714529
Escherichia	Anaerostipes	0.013986553927945986
Escherichia	Blautia	0.11294617572387983
Escherichia	Butyrivibrio	-0.014067166984729934
Escherichia	Cellulosilyticum	0.008475289101774672
Escherichia	Coprococcus	-0.02521800837320179
Escherichia	Dorea	-0.026371415255916224
Escherichia	Lachnospiraceae_noname	-0.040849227716275534
Escherichia	Marvinbryantia	-0.010883002323354466
Escherichia	Oribacterium	0.04166795031122727
Escherichia	Roseburia	-0.030350105522387583
Escherichia	Shuttleworthia	-0.006347466296483874
Escherichia	Stomatobaculum	-0.0063474662964838995
Escherichia	Oscillibacter	-0.0340013145083003
Escherichia	Peptostreptococcaceae_noname	0.00672080985007094
Escherichia	Peptostreptococcus	0.03098306502932883
Escherichia	Anaerotruncus	-0.0036845790910526905
Escherichia	Faecalibacterium	-0.15668580467509394
Escherichia	Ruminococcaceae_noname	-0.03350520014424819
Escherichia	Ruminococcus	-0.019459211089100224
Escherichia	Subdoligranulum	-0.06499024719477378
Escherichia	Catenibacterium	-0.014537011082536268
Escherichia	Coprobacillus	0.0765193375259282
Escherichia	Erysipelotrichaceae_noname	0.08206864261232037
Escherichia	Holdemania	-0.011911473262279626
Escherichia	Solobacterium	0.01988450956101254
Escherichia	Turicibacter	0.09564392928525418
Escherichia	Acidaminococcaceae_unclassified	-0.016153139107353394
Escherichia	Acidaminococcus	-0.018381715930525223
Escherichia	Phascolarctobacterium	0.04724045955066223
Escherichia	Anaeroglobus	0.05951278882234294
Escherichia	Dialister	-0.005991464029535281
Escherichia	Megamonas	-0.02982127131792133
Escherichia	Megasphaera	0.005743696748823724
Escherichia	Mitsuokella	0.06656901410677771
Escherichia	Selenomonas	0.0021463717322624384
Escherichia	Veillonella	0.23060548647126453
Escherichia	Fusobacterium	0.060188778518713244
Escherichia	Leptotrichiaceae_unclassified	-0.007958262188998318
Escherichia	Bartonella	-0.006298769877619335
Escherichia	Hyphomicrobiaceae_unclassified	0.01373319695724971
Escherichia	Paracoccus	-0.006347466296483895
Escherichia	Bordetella	0.15286183527950697
Escherichia	Burkholderia	0.03496358496966044
Escherichia	Lautropia	-0.007822939016946
Escherichia	Burkholderiales_noname	-0.006125587336096199
Escherichia	Comamonas	-0.005941283477623242
Escherichia	Oxalobacter	-0.008159804799436848
Escherichia	Parasutterella	0.02493131931306177
Escherichia	Sutterella	0.03706011925941585
Escherichia	Sutterellaceae_unclassified	0.00705504522753368
Escherichia	Gallionellaceae_unclassified	-0.014730399411947722
Escherichia	Chromobacterium	-0.006347466296483873
Escherichia	Eikenella	0.2711504999725659
Escherichia	Kingella	-0.006330339293617369
Escherichia	Neisseria	0.06937343361594783
Escherichia	Bilophila	0.010907363154480093
Escherichia	Desulfovibrio	0.011095377712476739
Escherichia	Campylobacter	-0.005849701742584335
Escherichia	Aeromonas	-0.004052074108735426
Escherichia	Citrobacter	0.2370089489010284
Escherichia	Cronobacter	0.07939922223652958
Escherichia	Enterobacter	0.07950205991664701
Escherichia	Enterobacteriaceae_noname	0.055026933842142474
Escherichia	Escherichia	1.0
Escherichia	Hafnia	0.0857440616996048
Escherichia	Klebsiella	0.2080333459348642
Escherichia	Morganella	0.2881119099420352
Escherichia	Pantoea	0.6580141990782525
Escherichia	Proteus	0.2342281129020155
Escherichia	Providencia	0.0026720628473475352
Escherichia	Rahnella	-0.0058772213249224155
Escherichia	Raoultella	0.1060214482967981
Escherichia	Serratia	0.011564139050753743
Escherichia	Shigella	0.012488008018013053
Escherichia	Yersinia	-0.004039631591878838
Escherichia	Actinobacillus	0.07863378299023437
Escherichia	Aggregatibacter	-0.008792771570704955
Escherichia	Haemophilus	0.09127271692298486
Escherichia	Acinetobacter	-0.0036392599092957304
Escherichia	Enhydrobacter	-0.006347466296483863
Escherichia	Pseudomonas	0.11230768954136722
Escherichia	Sinobacteraceae_unclassified	0.018192944669218773
Escherichia	Wohlfahrtiimonas	-0.007453703246733313
Escherichia	Brachyspira	-0.009241628426391101
Escherichia	Treponema	-0.0029296097601556434
Escherichia	Fretibacterium	-0.002929609760155637
Escherichia	Jonquetella	-0.00714441102033173
Escherichia	Synergistes	0.08129959487946499
Escherichia	Ureaplasma	0.16773424533936293
Escherichia	Akkermansia	-0.015472128701672555
Escherichia	Debaryomycetaceae_unclassified	0.018130460530383717
Escherichia	Eremothecium	0.024070600526694286
Escherichia	Nakaseomyces	0.029932741309378053
Escherichia	Naumovozyma	0.010969346155901307
Escherichia	Saccharomyces	0.03813257805180648
Escherichia	Saccharomycetaceae_unclassified	0.01050032892999845
Escherichia	Enterocytozoon	-0.006236106795702934
Escherichia	Hpunalikevirus	-0.006492026918264224
Escherichia	Mulikevirus	-0.0061456123341283985
Escherichia	Myoviridae_noname	-0.0014319485094938633
Escherichia	PhiCD119likevirus	-0.005862936440115455
Escherichia	T4likevirus	0.024760889616627115
Escherichia	Epsilon15likevirus	0.036300239870220914
Escherichia	P22likevirus	0.03283155781223769
Escherichia	Podoviridae_noname	-0.008647770043353565
Escherichia	C2likevirus	0.011952328171159052
Escherichia	Lambdalikevirus	0.08038489625241843
Escherichia	Siphoviridae_noname	-0.00199641535607992
Escherichia	Tunalikevirus	0.02792896820187223
Escherichia	Roseolovirus	-0.006407438144297846
Escherichia	Simplexvirus	-0.0055904119912052125
Escherichia	Mastadenovirus	-0.007870683663166688
Escherichia	Anelloviridae_noname	0.0038033035915970453
Escherichia	Gyrovirus	0.008405333732524565
Escherichia	Microvirus	0.038847771803503066
Escherichia	Alphacryptovirus	-0.00634746629648388
Escherichia	Potyvirus	0.037605539653152296
Escherichia	Alpharetrovirus	-0.005589869943479369
Escherichia	Betaretrovirus	0.029147227679934655
Escherichia	Gammaretrovirus	0.013724354830039025
Escherichia	Retroviridae_noname	0.01832890503913605
Escherichia	Viruses_noname	-0.009947292500960608
Hafnia	Methanobrevibacter	-0.0016923676389565053
Hafnia	Granulicella	-0.003793968934453007
Hafnia	Terriglobus	-0.0007706360730452062
Hafnia	Actinobaculum	-0.0007706360730452048
Hafnia	Actinomyces	-0.0016883531846910832
Hafnia	Varibaculum	-0.0013195474032373017
Hafnia	Brevibacterium	-0.0007936848665679542
Hafnia	Corynebacterium	-0.0010138818939330915
Hafnia	Brachybacterium	-0.0007706360730452054
Hafnia	Leifsonia	-0.0007706360730452028
Hafnia	Kocuria	-0.0007706360730452049
Hafnia	Micrococcus	-0.000870831290311838
Hafnia	Rothia	-0.004107932621011174
Hafnia	Nocardioides	-0.0007706360730452071
Hafnia	Propionibacteriaceae_unclassified	0.001006795415193986
Hafnia	Propionibacterium	0.005660466143785381
Hafnia	Alloscardovia	-0.0011933085407465223
Hafnia	Bifidobacterium	0.09812043952837167
Hafnia	Gardnerella	-0.0015658164581776987
Hafnia	Scardovia	-0.001961716397757072
Hafnia	Adlercreutzia	-0.0040064672167317026
Hafnia	Atopobium	-0.0008394596316026256
Hafnia	Collinsella	-0.008309059522294514
Hafnia	Coriobacteriaceae_noname	-0.0016151207465461004
Hafnia	Eggerthella	-0.0032260404637142652
Hafnia	Gordonibacter	-0.0025322950407970866
Hafnia	Olsenella	-0.0010388022356064767
Hafnia	Slackia	-0.001943851879899944
Hafnia	Bacteroidetes_noname	-0.0011079612100875823
Hafnia	Bacteroides	-0.03897603637370919
Hafnia	Bacteroidales_noname	-0.008785886087136418
Hafnia	Barnesiella	-0.012504057972712566
Hafnia	Butyricimonas	-0.0026355766479975676
Hafnia	Coprobacter	-0.0030056615223618827
Hafnia	Dysgonomonas	-0.003261346166370514
Hafnia	Odoribacter	-0.01697092592637242
Hafnia	Parabacteroides	-0.018813349672597807
Hafnia	Porphyromonas	-0.001675345918877043
Hafnia	Alloprevotella	-0.0014943794037946894
Hafnia	Paraprevotella	0.006147731371943417
Hafnia	Prevotella	-0.009730523883202884
Hafnia	Alistipes	-0.014128111500298537
Hafnia	Cellulophaga	-0.002412412047382302
Hafnia	Pedobacter	-0.0022763376275022353
Hafnia	Chlorobium	-0.0010338402215542067
Hafnia	Arthrospira	-0.0007706360730452049
Hafnia	Deinococcus	-0.0037832649947387815
Hafnia	Bacillus	-0.0007732636663730386
Hafnia	Gemella	-0.0008745914580319293
Hafnia	Staphylococcus	-0.001145274826283254
Hafnia	Abiotrophia	-0.0009345512706522702
Hafnia	Aerococcus	-0.0009856812431233977
Hafnia	Facklamia	-0.0009283042609472044
Hafnia	Granulicatella	0.03794079113282873
Hafnia	Enterococcus	0.031931779904310974
Hafnia	Tetragenococcus	-0.0007706360730452054
Hafnia	Lactobacillus	-0.0021158786415038378
Hafnia	Pediococcus	-0.0010897673100144446
Hafnia	Leuconostoc	-0.001503387627345914
Hafnia	Weissella	-0.0022865142775355014
Hafnia	Lactococcus	-0.0021652741924933685
Hafnia	Streptococcus	0.09092236939597598
Hafnia	Butyricicoccus	-0.003337039534819481
Hafnia	Clostridiaceae_noname	-0.0057781520391668355
Hafnia	Clostridium	-0.0075059729337350525
Hafnia	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0009637483093405718
Hafnia	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.00211316477123672
Hafnia	Anaerococcus	-0.0016699837743961163
Hafnia	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.0009960981121955293
Hafnia	Finegoldia	-0.00151784168737567
Hafnia	Parvimonas	-0.0019054625708854337
Hafnia	Peptoniphilus	-0.0018878715429010366
Hafnia	Clostridiales_noname	-0.0031646229395390036
Hafnia	Flavonifractor	-0.008666967249809815
Hafnia	Pseudoflavonifractor	-0.005628786929985295
Hafnia	Anaerofustis	-0.002106694519063238
Hafnia	Eubacterium	-0.02352372939255136
Hafnia	Anaerostipes	-0.003076817306941752
Hafnia	Blautia	-0.009348400671087656
Hafnia	Butyrivibrio	-0.003760000634898274
Hafnia	Cellulosilyticum	-0.0007982195292939312
Hafnia	Coprococcus	-0.0063560663632195955
Hafnia	Dorea	-0.011633611879445904
Hafnia	Lachnospiraceae_noname	-0.01571978022578068
Hafnia	Marvinbryantia	-0.001423139978853215
Hafnia	Oribacterium	-0.0007706360730452063
Hafnia	Roseburia	-0.013075389592917163
Hafnia	Shuttleworthia	-0.0007706360730452015
Hafnia	Stomatobaculum	-0.0007706360730451983
Hafnia	Oscillibacter	-0.006453361642435465
Hafnia	Peptostreptococcaceae_noname	-0.002219467757347462
Hafnia	Peptostreptococcus	-0.001867771175858708
Hafnia	Anaerotruncus	-0.00824571157535443
Hafnia	Faecalibacterium	-0.02612719095342746
Hafnia	Ruminococcaceae_noname	-0.007940485670189198
Hafnia	Ruminococcus	-0.00802456536440158
Hafnia	Subdoligranulum	-0.015968550654514014
Hafnia	Catenibacterium	-0.003480915244722989
Hafnia	Coprobacillus	-0.004138870976581384
Hafnia	Erysipelotrichaceae_noname	-0.006827424272764882
Hafnia	Holdemania	-0.004773611793680757
Hafnia	Solobacterium	-0.0013986683668223518
Hafnia	Turicibacter	-0.002710906310732451
Hafnia	Acidaminococcaceae_unclassified	0.005927016070636266
Hafnia	Acidaminococcus	0.001271176773444718
Hafnia	Phascolarctobacterium	-0.0065502662821628555
Hafnia	Anaeroglobus	-0.0010985356387386881
Hafnia	Dialister	-0.010011142131330423
Hafnia	Megamonas	-0.003710230533705516
Hafnia	Megasphaera	-0.004234891495256602
Hafnia	Mitsuokella	-0.002195969691931918
Hafnia	Selenomonas	-0.0007706360730452048
Hafnia	Veillonella	-0.007716271483874202
Hafnia	Fusobacterium	-0.00222567024397858
Hafnia	Leptotrichiaceae_unclassified	-0.0010619437529965589
Hafnia	Bartonella	-0.0007706360730452061
Hafnia	Hyphomicrobiaceae_unclassified	-0.000770636073045203
Hafnia	Paracoccus	-0.0007706360730452011
Hafnia	Bordetella	0.010874160919305336
Hafnia	Burkholderia	0.003057816658710044
Hafnia	Lautropia	-0.0010771560552740684
Hafnia	Burkholderiales_noname	-0.007845413258854005
Hafnia	Comamonas	-0.0014301451130724048
Hafnia	Oxalobacter	-0.002284087614744753
Hafnia	Parasutterella	-0.005041197126043813
Hafnia	Sutterella	0.17037347771619907
Hafnia	Sutterellaceae_unclassified	-0.005572949103964423
Hafnia	Gallionellaceae_unclassified	-0.0018234475668210005
Hafnia	Chromobacterium	-0.0007706360730452046
Hafnia	Eikenella	0.015340489100630367
Hafnia	Kingella	-0.0007706360730452014
Hafnia	Neisseria	-0.0015014536420496654
Hafnia	Bilophila	-0.006092894719264665
Hafnia	Desulfovibrio	-0.0029713590099251595
Hafnia	Campylobacter	-0.0012234173403017153
Hafnia	Aeromonas	-0.0007706360730452046
Hafnia	Citrobacter	-0.0031170516022225835
Hafnia	Cronobacter	0.9240108466708558
Hafnia	Enterobacter	0.9130370901293701
Hafnia	Enterobacteriaceae_noname	0.18408899043019095
Hafnia	Escherichia	0.0857440616996048
Hafnia	Hafnia	1.0
Hafnia	Klebsiella	0.03822381566287287
Hafnia	Morganella	-0.0021207367864591025
Hafnia	Pantoea	0.13608388553751502
Hafnia	Proteus	-0.0007865918657237005
